decision_date,signal_date,application_date,eligible_assets,bsv_floor,regime,acwi_power_mode,gld_phoenix_sleeve,turnover,ACWI,AGG,GLD,BSV
2024-08-30,2024-08-29,2024-09-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2024-09-06,2024-09-05,2024-09-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2024-09-13,2024-09-12,2024-09-16,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2024-09-20,2024-09-19,2024-09-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.5,0.0,0.5,0.0
2024-09-27,2024-09-26,2024-09-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2024-10-04,2024-10-03,2024-10-07,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2024-10-11,2024-10-10,2024-10-14,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2024-10-18,2024-10-17,2024-10-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2024-10-25,2024-10-24,2024-10-28,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.5,0.0,0.5,0.0
2024-11-01,2024-10-31,2024-11-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2024-11-08,2024-11-07,2024-11-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2024-11-15,2024-11-14,2024-11-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.725,0.0,0.275,0.0
2024-11-22,2024-11-21,2024-11-25,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.6,0.0,0.4,0.0
2024-11-29,2024-11-27,2024-12-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2024-12-06,2024-12-05,2024-12-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.725,0.0,0.275,0.0
2024-12-13,2024-12-12,2024-12-16,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.050000000000000044,0.7,0.0,0.30000000000000004,0.0
2024-12-20,2024-12-19,2024-12-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2024-12-27,2024-12-26,2024-12-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2025-01-03,2025-01-02,2025-01-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2025-01-10,2025-01-08,2025-01-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-01-17,2025-01-16,2025-01-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-01-24,2025-01-23,2025-01-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.7,0.0,0.30000000000000004,0.0
2025-01-31,2025-01-30,2025-02-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2025-02-07,2025-02-06,2025-02-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2025-02-14,2025-02-13,2025-02-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2025-02-21,2025-02-20,2025-02-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-02-28,2025-02-27,2025-03-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-03-07,2025-03-06,2025-03-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-03-14,2025-03-13,2025-03-17,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.25000000000000006,0.475,0.03571428571428572,0.4535714285714286,0.03571428571428572
2025-03-21,2025-03-20,2025-03-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.14285714285714285,0.5,0.0,0.5,0.0
2025-03-28,2025-03-27,2025-03-31,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2025-04-04,2025-04-03,2025-04-07,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.25,0.375,0.05,0.525,0.05
2025-04-11,2025-04-10,2025-04-14,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.25,0.25,0.1,0.55,0.1
2025-04-18,2025-04-17,2025-04-21,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.0,0.25,0.1,0.55,0.1
2025-04-25,2025-04-24,2025-04-28,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.0,0.25,0.1,0.55,0.1
2025-05-02,2025-05-01,2025-05-05,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.375,0.05,0.525,0.05
2025-05-09,2025-05-08,2025-05-12,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.5,0.0,0.5,0.0
2025-05-16,2025-05-15,2025-05-19,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2025-05-23,2025-05-22,2025-05-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2025-05-30,2025-05-29,2025-06-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2025-06-06,2025-06-05,2025-06-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2025-06-13,2025-06-12,2025-06-16,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2025-06-20,2025-06-18,2025-06-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2025-06-27,2025-06-26,2025-06-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.5,0.0,0.5,0.0
2025-07-04,2025-07-03,2025-07-07,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2025-07-11,2025-07-10,2025-07-14,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.7,0.0,0.30000000000000004,0.0
2025-07-18,2025-07-17,2025-07-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2025-07-25,2025-07-24,2025-07-28,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2025-08-01,2025-07-31,2025-08-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2025-08-08,2025-08-07,2025-08-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2025-08-15,2025-08-14,2025-08-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.20000000000000018,0.8,0.0,0.19999999999999996,0.0
2025-08-22,2025-08-21,2025-08-25,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.20000000000000018,0.7,0.0,0.30000000000000004,0.0
2025-08-29,2025-08-28,2025-09-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2025-09-05,2025-09-04,2025-09-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2025-09-12,2025-09-11,2025-09-15,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2025-09-19,2025-09-18,2025-09-22,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2025-09-26,2025-09-25,2025-09-29,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2025-10-03,2025-10-02,2025-10-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-10-10,2025-10-09,2025-10-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-10-17,2025-10-16,2025-10-20,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-10-24,2025-10-23,2025-10-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-10-31,2025-10-30,2025-11-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-11-07,2025-11-06,2025-11-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-11-14,2025-11-13,2025-11-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-11-21,2025-11-20,2025-11-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-11-28,2025-11-26,2025-12-01,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-12-05,2025-12-04,2025-12-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-12-12,2025-12-11,2025-12-15,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-12-19,2025-12-18,2025-12-22,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2025-12-26,2025-12-24,2025-12-29,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-01-02,2025-12-31,2026-01-05,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-01-09,2026-01-08,2026-01-12,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-01-16,2026-01-15,2026-01-20,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-01-23,2026-01-22,2026-01-26,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-01-30,2026-01-29,2026-02-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-02-06,2026-02-05,2026-02-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-02-13,2026-02-12,2026-02-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-02-20,2026-02-19,2026-02-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-02-27,2026-02-26,2026-03-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-03-06,2026-03-05,2026-03-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-03-13,2026-03-12,2026-03-16,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-03-20,2026-03-19,2026-03-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-03-27,2026-03-26,2026-03-30,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.25000000000000006,0.475,0.03571428571428572,0.4535714285714286,0.03571428571428572
2026-04-03,2026-04-02,2026-04-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25000000000000006,0.6,0.0,0.4,0.0
2026-04-10,2026-04-09,2026-04-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-04-17,2026-04-16,2026-04-20,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2026-04-24,2026-04-23,2026-04-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.7,0.0,0.30000000000000004,0.0
2026-05-01,2026-04-30,2026-05-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.20000000000000018,0.8,0.0,0.19999999999999996,0.0
2026-05-08,2026-05-07,2026-05-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2026-05-15,2026-05-14,2026-05-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2026-05-22,2026-05-21,2026-05-26,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2026-05-29,2026-05-28,2026-06-01,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2026-06-05,2026-06-04,2026-06-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2026-06-12,2026-06-11,2026-06-15,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
